Genus;Subgenus;Species;Subspecies;Country;Province;Locality;Latitude;Longitude;Coordinate.precision;Year;Month;Day;Start.date;End.date;Collector;Determined.by;Female;Male;Worker;Not.specified;Reference.doi;Flowers.visited;Local_ID;Authors.to.give.credit;Any.other.additional.data;Notes.and.queries
Bombus;Kallobombus;soroeensis;lectitatus;Spain;Lleida;Baños de Tredos;;;;2014;7;10;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.110;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;lectitatus;Spain;Lleida;Baños de Tredos, slope;;;;2014;7;10;;;C. Ornosa;;0;0;5;;https://doi.org/10.11646/zootaxa.4237.1.111;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;lectitatus;Spain;Lleida;Espot, ski resort;;;;2014;7;8;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.112;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;lectitatus;Spain;Lleida;Estany Sant Maurici;;;;2014;7;8;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.113;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Andorra;Soldeu;Soldeu;;;;2006;7;28;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.114;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Girona;Campodron, ski resort;;;;2009;7;23;;;C. Ornosa;;0;2;4;;https://doi.org/10.11646/zootaxa.4237.1.115;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Girona;La Molina, ski resort;;;;2015;7;9;;;C. Ornosa;;0;0;6;;https://doi.org/10.11646/zootaxa.4237.1.116;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Girona;Nuria;;;;2015;7;10;;;F. Torres;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.117;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Girona;Nuria, Bosc de la Verge;;;;2015;7;10;;;C. Ornosa;;2;0;20;;https://doi.org/10.11646/zootaxa.4237.1.118;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Girona;Nuria, Pic de l´Aliga;;;;2015;7;10;;;F. Torres;;1;0;5;;https://doi.org/10.11646/zootaxa.4237.1.119;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Baños de Benasque;;;;2011;7;14;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.120;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Biescas;;;;2014;8;10;;;E. Acosta;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.121;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;La Besurta, Ibo de Villamorta;;;;2011;7;15;;;C. Ornosa;;0;0;7;;https://doi.org/10.11646/zootaxa.4237.1.122;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Ordesa, Gradas de Soaso;;;;2006;7;4;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.123;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Ordesa, Gradas de Soaso;;;;2006;7;10;;;C. Ornosa;;3;0;0;;https://doi.org/10.11646/zootaxa.4237.1.124;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Ordesa, Gradas de Soaso;;;;2014;8;8;;;P. De la Rua ;;4;0;16;;https://doi.org/10.11646/zootaxa.4237.1.125;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Ordesa, Laña Sarratieto;;;;2013;7;10;;;F. Torres;;2;0;0;;https://doi.org/10.11646/zootaxa.4237.1.126;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Linas de Broto;;;;2013;7;12;;;F. Torres;;1;0;0;;https://doi.org/10.11646/zootaxa.4237.1.127;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Parzan;;;;2009;7;18;;;V. Montserrat;;1;0;0;;https://doi.org/10.11646/zootaxa.4237.1.128;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;San Nicolas de Bujaruelo;;;;2014;8;9;;;P. De la Rua ;;2;0;17;;https://doi.org/10.11646/zootaxa.4237.1.129;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Huesca;Zuriza track;;;;2014;8;12;;;J.A. Acosta;;0;0;3;;https://doi.org/10.11646/zootaxa.4237.1.130;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Baqueira-Ruda;;;;2006;7;27;;;C. Ornosa;;1;0;0;;https://doi.org/10.11646/zootaxa.4237.1.131;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Baños de Tredos, slope;;;;2014;7;10;;;F. Torres;;0;0;13;;https://doi.org/10.11646/zootaxa.4237.1.132;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Espot;;;;2012;8;12;;;P. De la Rua ;;0;1;0;;https://doi.org/10.11646/zootaxa.4237.1.133;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Estany Llong;;;;2014;7;9;;;F. Torres;;0;0;3;;https://doi.org/10.11646/zootaxa.4237.1.134;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Estany Sant Maurici;;;;2006;7;26;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.135;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Estany Ratera-Mirador track;;;;2006;7;26;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.136;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Estany Ratera-Mirador track;;;;2014;7;8;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.137;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Estany ratera-Estany Sant Maurici;;;;2006;7;26;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.138;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";Collected in grasslands between Estany Ratera and Estany Sant Maurici;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Estany Ratera-Estany Sant Maurici;;;;2014;7;8;;;C. Ornosa;;0;0;3;;https://doi.org/10.11646/zootaxa.4237.1.139;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";Collected in grasslands between Estany Ratera and Estany Sant Maurici;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Ruda, track;;;;2014;7;8;;;C. Ornosa;;0;0;3;;https://doi.org/10.11646/zootaxa.4237.1.140;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Kallobombus;soroeensis;soroeensis;Spain;Lleida;Salardú;;;;2006;7;27;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.141;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;Campodron;;;;2009;7;23;;;C. Ornosa;;2;0;0;;https://doi.org/10.11646/zootaxa.4237.1.142;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;La Molina, ski resort;;;;2009;7;25;;;C. Ornosa;;3;0;0;;https://doi.org/10.11646/zootaxa.4237.1.143;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;Nuria;;;;2015;7;10;;;F. Torres;;6;0;0;;https://doi.org/10.11646/zootaxa.4237.1.144;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;Ribes de Freser;;;;2009;6;;;;P. Vargas;;3;0;0;;https://doi.org/10.11646/zootaxa.4237.1.145;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;La Molina, Roc Blanco;;;;2009;7;25;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.146;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;Setcases;;;;2009;7;23;;;C. Ornosa;;0;2;3;;https://doi.org/10.11646/zootaxa.4237.1.147;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;Ordesa, Gradas de Soaso;;;;2014;8;8;;;P. Acosta;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.148;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;San Nicolas de Bujaruelo;;;;2014;8;9;;;P. De la Rua ;;0;1;2;;https://doi.org/10.11646/zootaxa.4237.1.149;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;Selva de Oza, Aguas Tortas;;;;2009;7;10;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.150;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;Zuriza;;;;2006;6;5;;;C. Ornosa;;0;0;3;;https://doi.org/10.11646/zootaxa.4237.1.151;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Girona;Zuriza;;;;2009;7;11;;;C. Ornosa;;1;0;0;;https://doi.org/10.11646/zootaxa.4237.1.152;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Megabombus;hortorum;hortorum;Spain;Lleida;Artiga de Lin;;;;2012;8;14;;;P. De la Rua ;;0;1;3;;https://doi.org/10.11646/zootaxa.4237.1.153;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Lleida;Baños de Tredos;;;;2014;7;10;;;C. Ornosa;;2;0;3;;https://doi.org/10.11646/zootaxa.4237.1.154;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Megabombus;hortorum;hortorum;Spain;Lleida;Baños de Tredos, slope;;;;2014;7;10;;;F. Torres;;1;0;0;;https://doi.org/10.11646/zootaxa.4237.1.155;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Megabombus;hortorum;hortorum;Spain;Lleida;San Nicolas chapel-Estany Llebrera;;;;2014;7;9;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.156;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Lleida;Ruda, track;;;;2014;7;8;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.157;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Megabombus;hortorum;hortorum;Spain;Lleida;Viella;;;;2012;8;13;;;P. De la Rua ;;0;0;4;;https://doi.org/10.11646/zootaxa.4237.1.158;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Andorra;Soldeu;Soldeu;;;;2006;7;28;;;C. Ornosa;;0;0;6;;https://doi.org/10.11646/zootaxa.4237.1.159;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Girona;Campodron, ski resort;;;;2009;7;23;;;C. Ornosa;;0;0;4;;https://doi.org/10.11646/zootaxa.4237.1.160;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Girona;Nuria, Bosc de la Verge;;;;2009;7;24;;;C. Ornosa;;1;0;2;;https://doi.org/10.11646/zootaxa.4237.1.161;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Melanobombus;lapidarius;decipiens;Spain;Girona;Ribes de Freser;;;;2015;7;9;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.162;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Huesca;Benasque;;;;2011;7;15;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.163;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Huesca;Cerler;;;;2011;7;13;;;C. Ornosa;;0;0;6;;https://doi.org/10.11646/zootaxa.4237.1.164;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Huesca;Chia, Mirador, Valle de Benasque;;;;2011;7;14;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.165;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Huesca;Sahún pass;;;;2011;7;14;;;C. Ornosa;;0;0;5;;https://doi.org/10.11646/zootaxa.4237.1.166;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Huesca;Selva de Oza, Aguas Tortas track;;;;2009;7;10;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.167;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Aiguestortes, threshold;;;;2006;7;26;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.168;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Baños de Tredos, slope;;;;2014;7;10;;;F. Torres;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.169;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Baqueira-Ruda;;;;2006;7;27;;;C. Ornosa;;0;1;0;;https://doi.org/10.11646/zootaxa.4237.1.170;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Espot;;;;2006;7;25;;;C. Ornosa;;0;0;5;;https://doi.org/10.11646/zootaxa.4237.1.171;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Espot, slope;;;;2006;7;25;;;C. Ornosa;;0;1;0;;https://doi.org/10.11646/zootaxa.4237.1.172;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Espot, ski resort;;;;2014;7;8;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.173;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Estany Sant Maurici;;;;2006;7;26;;;C. Ornosa;;0;0;7;;https://doi.org/10.11646/zootaxa.4237.1.174;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Estany Sant Maurici;;;;2014;7;8;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.175;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Estany Ratera-Estany Sant Maurici;;;;2006;7;26;;;C. Ornosa;;0;0;3;;https://doi.org/10.11646/zootaxa.4237.1.176;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";Collected in grasslands between Estany Ratera and Estany Sant Maurici;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;La Bonaigua;;;;2006;7;27;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.177;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;La Bonaigua, La Peulla;;;;2006;7;27;;;C. Ornosa;;0;0;3;;https://doi.org/10.11646/zootaxa.4237.1.178;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;decipiens;Spain;Lleida;Ruda, track;;;;2014;7;8;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.179;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Girona;Campodron, ski resort;;;;2015;7;8;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.180;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Girona;La Molina, ski resort;;;;2015;7;9;;;F. Torres;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.181;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Girona;Nuria;;;;2009;7;24;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.182;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Girona;Nuria, Pic de l´Aliga;;;;2015;7;10;;;C. Ornosa;;1;0;2;;https://doi.org/10.11646/zootaxa.4237.1.183;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Girona;Ribes de Freser;;;;2009;4;24;;;C. Ornosa;;0;0;4;;https://doi.org/10.11646/zootaxa.4237.1.184;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Girona;Ribes de Freser;;;;2015;7;9;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.185;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Biescas;;;;2014;8;10;;;E. Acosta;;0;0;3;;https://doi.org/10.11646/zootaxa.4237.1.186;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Canfranc, railway station;;;;2006;7;3;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.187;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Hecho-Anso mountain pass;;;;2014;8;11;;;P. De la Rua ;;0;1;1;;https://doi.org/10.11646/zootaxa.4237.1.188;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Ordesa, Gradas de Soaso;;;;2006;7;4;;;C. Ornosa;;1;0;2;;https://doi.org/10.11646/zootaxa.4237.1.189;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Ordesa, Gradas de Soaso;;;;2013;7;10;;;C. Ornosa;;1;0;0;;https://doi.org/10.11646/zootaxa.4237.1.190;;;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Ordesa, Laña Sarratieto;;;;2013;7;10;;;C. Ornosa;;2;0;0;;https://doi.org/10.11646/zootaxa.4237.1.191;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Panticosa, alto;;;;2001;6;5;;;C. Ornosa;;0;1;10;;https://doi.org/10.11646/zootaxa.4237.1.192;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Las Cutas track;;;;2013;7;11;;;C. Ornosa;;3;0;0;;https://doi.org/10.11646/zootaxa.4237.1.193;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Selva de Oza, Aguas Tortas track;;;;2009;7;10;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.194;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;San Nicolas de Bujaruelo;;;;2014;8;9;;;P. De la Rua ;;0;1;14;;https://doi.org/10.11646/zootaxa.4237.1.195;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Huesca;Zuriza;;;;2009;7;12;;;C. Ornosa;;0;1;2;;https://doi.org/10.11646/zootaxa.4237.1.196;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Lleida;Artiga de Lin;;;;2012;8;14;;;P. De la Rua ;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.197;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Lleida;Estany Sant Maurici;;;;2014;7;8;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.198;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Lleida;Ruda, track;;;;2014;7;8;;;C. Ornosa;;0;0;2;;https://doi.org/10.11646/zootaxa.4237.1.199;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;lapidarius;lapidarius;Spain;Navarra;Abodi pass;;;;2009;7;11;;;C. Ornosa;;1;0;0;;https://doi.org/10.11646/zootaxa.4237.1.200;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Melanobombus;sichelii;flavissumus;Andorra;Soldeu;Soldeu;;;;2006;7;28;;;C. Ornosa;;0;0;4;;https://doi.org/10.11646/zootaxa.4237.1.201;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Girona;Nuria;;;;2009;7;24;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.202;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Girona;Nuria, Pic de l´Aliga;;;;2009;7;24;;;C. Ornosa;;0;0;10;;https://doi.org/10.11646/zootaxa.4237.1.203;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Huesca;Chia, Mirador, Valle de Benasque;;;;2011;7;14;;;C. Ornosa;;0;1;1;;https://doi.org/10.11646/zootaxa.4237.1.204;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Huesca;Sahún pass;;;;2011;7;14;;;C. Ornosa;;1;4;1;;https://doi.org/10.11646/zootaxa.4237.1.205;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;Female queen
Bombus;Melanobombus;sichelii;flavissumus;Spain;Huesca;La Besurta, Ibo de Villamorta;;;;2011;7;15;;;C. Ornosa;;0;0;6;;https://doi.org/10.11646/zootaxa.4237.1.206;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Lleida;Artiga de Lin;;;;2012;8;15;;;P. De la Rua ;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.207;;UMU;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Lleida;Baqueira-Ruda;;;;2006;7;27;;;C. Ornosa;;0;1;0;;https://doi.org/10.11646/zootaxa.4237.1.208;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Lleida;Aiguestortes, threshold;;;;2006;7;26;;;C. Ornosa;;0;1;0;;https://doi.org/10.11646/zootaxa.4237.1.209;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Lleida;Estany Ratera-Estany Sant Maurici;;;;2014;7;8;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.210;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";Collected in grasslands between Estany Ratera and Estany Sant Maurici;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Lleida;Jou road;;;;2006;7;27;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.211;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Melanobombus;sichelii;flavissumus;Spain;Lleida;Estany Ratera track;;;;2006;7;26;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.212;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Mendacibombus;mendax;latofasciatus;Spain;Lleida;Estany Ratera-Mirador track;;;;2006;7;26;;;C. Ornosa;;0;0;1;;https://doi.org/10.11646/zootaxa.4237.1.213;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Psithyrus;bohemicus ;;Andorra;Soldeu;Soldeu;;;;2006;7;28;;;C. Ornosa;;0;1;0;;https://doi.org/10.11646/zootaxa.4237.1.214;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
Bombus;Psithyrus;bohemicus ;;Spain;Girona;La Molina road;;;;2009;7;25;;;C. Ornosa;;0;1;0;;https://doi.org/10.11646/zootaxa.4237.1.215;;UCME;"Ornosa, C.; Torres, F. & de la Rua, P.";;
