",Var1,Freq,Locality,Lat ,Long ,""Precision(site, city, natural park, etcÉ)"","
"856,Montemol?n,1,,""38,154,469"",""-6,213,274"",Municipality,"
"857,Montigo,1,,""38,907,609"",""-6,616,796"",Municipality,"
"858,Monz?n,1,,""41,911,812"",0.191377,City,"
"859,Mor?n de A.,1,,""41,911,812"",0.191377,City,"
860,Moravia,1,,,,,
"861,Mozoncillo,1,,""41,144,464"",""-4,187,852"",Municipality,"
862,Muelle de Vegaterra,1,,,,,
"863,Mula,1,,""38,038,803"",""-1,492,315"",Municipality,"
"864,Museum Leiden,,,""52,144,174"",""4,476,262"",Site,"
"865,Museum Leiden,,,""52,144,174"",""4,476,262"",Site,"
"866,Museum Leiden,,,""52,144,174"",""4,476,262"",Site,Netherlands?"
867,Mykene,1,,,,,
"868,Nachodsko,1,,""50,409,332"",""15,414,837"",,"
"869,Najera,1,,""42,417,007"",""-2,731,181"",Town,"
"870,Navalengua,1,,""40,410,881"",""-4,705,838"",Municipality,"
871,Navaleno y Campamentos,1,,,,,
"872,Navalmanzano,1,,""41,215,409"",""-4,255,966"",Municipality,"
"873,Navaluenga,1,,""40,410,881"",""-4,705,838"",Municipality,"
"874,Navamorisca,1,,""40,380,435"",""-5,525,089"",Locality,"
875,Navas D.O.,1,,,,,
"876,Navianos de Alba,1,,""41,742,842"",""-5,919,731"",Village,"
"877,Negrilla de Palencia,1,,""41,091,804"",""-5,592,133"",Village,"
"878,Neila de S. Miguel,1,,""40,423,853"",""-5,651,463"",Municipality,"
"879,Nieder?sterreich,,,""48,312,755"",""15,682,973"",State,"
"880,Ober?sterreich,1,,""48,127,886"",""13,941,107"",State,"
881,Ochoz (Lupahara),1,,,,,
"882,Odeleite,1,,""37,343,602"",""-7,518,861"",Parish,"
"883,Odeleite,,,""37,343,602"",""-7,518,861"",Parish,"
"884,Olmedo,,,""41,284,162"",""-4,695,683"",Municipality,"
885,Olmillos de C.,1,,,,,
"886,Olympia,1,,""37,638,306"",""21,629,751"",Historical Site,Greece?"
"887,Orense,1,,""42,339,408"",""-7,864,287"",City,"
888,orificios madera Tiro San Isidro,1,,,,,
"889,Orlovice,1,,""49,235,309"",""17,092,811"",,"
"890,Overuela,1,,""41,689,689"",""-4,706,839"",Town,"
"891,Oviedo,1,,""43,361,027"",""-5,849,345"",Town,"
"892,P?ntano Cubillas,,,""37,274,632"",""-3,668,678"",Reservoir,"
893,P?ra,,,,,,
894,P. la Salud?,1,,,,,
895,p.21,,,,,,
896,p.3,,,,,,
"897,Palacios,1,,""37,162,342"",""-5,928,034"",Town,Los Palacios y Villafranca?"
"898,Palacios de Sanabria,1,,""42,055,796"",""-6,527,560"",Municipality,"
"899,Palma,1,,""39,569,008"",2.647959,City,"
"900,Palomares,1,,""37,239,378"",""-1,799,503"",Town,"
"901,Pantano Arlanz?n,1,,""42,322,611"",""-3,458,121"",Municipality,"
"902,Pantano del Arlanz?n,1,,""42,322,611"",""-3,458,121"",Municipality,"
903,Panzerfraben,,,,,,
"904,Parador de Cazorla,1,,""3,790,315"",""-2,962,527"",Site,"
"905,Parador de Gredos,1,,""4,035,456"",""-5,113,375"",Site,"
906,Parc 24,,,,,,
907,Parc. 1,,,,,,
"908,Parc. 16-17 Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
909,Parc. 16,,,,,,
910,Parc. 16,,,,,,
"911,Parc. 2 Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
"912,Parc. 21 Granja Esc. J. A.,1,,""41,643,131"",""-4,748,269"",Site,"
"913,Parc. 21 Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
"914,Parc. 24 Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
915,Parc. 24,,,,,,
"916,Parc. 3 Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
917,Parc. 3,,,,,,
918,Parc.1-3,,,,,,
919,parc.11,,,,,,
920,parc.11,,,,,,
921,parc.24,,,,,,
922,parcela 16-17,,,,,,
923,parcela 3,,,,,,
924,Pavlovsk? kopce,1,,,,,
"925,Pe?acaballera,1,,""40,343,831"",""-5,860,664"",Municipality,"
"926,Pe?afiel,1,,""41,597,653"",""-4,122,769"",Town,"
"927,Pe?alara,,,""40,850,715"",""-3,956,421"",Mountain Peak,"
"928,Pe?aparda,1,,""40,320,997"",""-6,669,614"",Municipality,"
929,Pe?ones de San Francisco,1,,,,,
"930,Peleagonzalo,1,,""41,481,939"",""-5,483,121"",Municipality,"
"931,Peleas de Abajo,1,,""41,392,637"",""-5,689,985"",Municipality,"
"932,Peligros,1,,""37,231,699"",""-3,627,905"",Municipality,"
"933,Penhas Douradas,1,,""40,404,706"",""-7,565,664"",Mountain Range,"
"934,Pera,1,,""42,017,033"",""2,972,886"",Municipality,"
"935,Perales,1,,""42,194,213"",""-4,580,863"",Municipality,"
936,Petersime,1,,,,,
937,Pinar,,,,,,
"938,Pinos del Valle,1,,""36,912,393"",""-3,555,008"",Municipality,"
"939,Pirineos,1,,""42,725,794"",0.382520,Mountain Range,"
"940,Placencia,1,,""40,035,706"",""-6,085,989"",City,"
"941,Playa de Langre,1,,""43,474,768"",""-3,689,641"",Beach,"
"942,Playa Porto Novo(cerca de Cillero),1,,""42,398,535"",""-8,823,280"",Beach,"
"943,Pod_brady,1,,""50,145,016"",""15,115,331"",Town,"
"944,Polentinos,1,,""42,938,873"",""-4,528,042"",Municipality,"
"945,Porec,,,""45,226,183"",""13,601,348"",Town,"
"946,Portillo,1,,""41,485,031"",""-457,028"",Municipality,"
"947,Pozas de Hinojo,,,""40,913,605"",""-6,411,126"",Village,"
"948,Poztoky,1,Roztoky?,""50,161,092"",""14,378,173"",Town,"
"949,Pozuelo,1,,""40,446,586"",""-3,806,878"",Municipality,"
"950,Praia da Luz,1,,""37,088,945"",""-8,758,446"",Parish,"
"951,Puebla del Maestre,1,,""38,084,351"",""-6,079,296"",Municipality,"
"952,Puebla,,,""41,918,534"",""-5,900,333"",Municipality,"
"953,Pueblica de Valverde,1,,""41,918,534"",""-5,900,333"",Municipality,"
"954,Pueblica del V.,1,,""41,918,534"",""-5,900,333"",Municipality,"
"955,Pueblo Nuevo de Guad,1,,""36,296,512"",""-5,302,803"",Neighbourhood,"
"956,Puente de San Lorenzo,1,,""41,283,041"",""-6,385,573"",Bridge,"
957,Puente-Herrera,1,,,,,
"958,Puerto Cabuerniga,1,,""43,196,654"",""-4,298,507"",Mountain Range,"
"959,Puerto de Palombera,1,,""43,063,179"",""-4,232,593"",Mountain Range,"
"960,Puerto de San Glorio,1,,""43,066,712"",""-4,765,288"",Mountain Range,"
"961,Puerto Navacerrada,1,,""40,728,185"",""-4,014,690"",Municipality,"
"962,Puerto Perales,1,,""40,156,198"",""-6,681,691"",Municipality,"
"963,Punta Sabinal,1,,""36,692,692"",""-2,685,391"",Nature Reserve,"
"964,Quintana del P.,1,,""42,083,787"",""-4,207,394"",Municipality,"
"965,Quintanar de la Sierra,1,,""41,983,392"",""-3,036,897"",Municipality,"
"966,Quintanilla de las Torres,1,,""42,820,166"",""-4,198,381"",Municipality,"
"967,R?bano,1,,""41,533,220"",""-4,062,065"",Municipality,"
"968,Rabanillo,1,,""42,094,229"",""-6,653,262"",Locality,"
"969,Radolin,1,,""53,009,713"",""1,654,432"",Village,"
"970,Renedo de Esgueva,1,,""41,654,297"",""-4,628,292"",Municipality,"
"971,Riaza,1,,""41,275,976"",""-3,479,906"",Municipality,"
"972,Ribadelago,1,,""42,121,834"",""-6,745,833"",Village,"
"973,rio Ardila,,,""38,147,585"",""-7,204,643"",River,"
"974,Riofr?o,1,,""37,153,105"",""-4,206,994"",Village,"
"975,Riofrio,1,,""37,153,105"",""-4,206,994"",Village,"
"976,Rokytno,1,,""50,103,125"",""15,877,373"",Village,"
"977,Roturas,1,,""41,668,315"",""-4,118,430"",Municipality,"
978,S Chalus 1600m,,,,,,
"979,S Pedro de las Due?as,1,,""42,332,177"",""-5,050,262"",Locality,"
"980,S. Jaume F.,1,,""42,187,441"",""2,023,612"",Municipality,"
"981,S. Glorio,1,,""43,066,712"",""-4,765,288"",Mountain Range,"
"982,S. Jaume,1,,""41,187,441"",""1,023,612"",Municipality,"
"983,S. Jaume Frontany?,1,,""42,187,441"",""2,023,612"",Municipality,"
"984,S. Miguel de Bernuy,1,,""41,398,982"",""-3,951,905"",Municipality,"
"985,S.Esteban de Gormaz,1,,""41,572,490"",""-3,202,043"",Municipality,"
"986,S.Martin de Quevedo,1,,""43,136,762"",""-4,396,646"",Locality,"
"987,S.Pedro de las Due?as,1,,""42,332,177"",""-5,050,262"",Locality,"
"988,S.Vicente del R.,1,,""38,427,366"",-0.533068,Municipality,"
"989,Salda?a,1,,""42,516,933"",""-4,737,612"",Town,"
"990,Samarkand,1,,""39,665,716"",""66,947,279"",City,"
"991,San Esteban de Gormaz,1,,""41,572,426"",""-3,201,185"",Municipality,"
"992,San Jose,1,,""36,763,508"",""-21,086,730"",Village,"
993,San Juan del R?o,1,,,,,
"994,San Mart?n del Pimpollar,1,,""40,368,597"",""-5,054,947"",Municipality,"
"995,San Miguel de Valero,1,,""40,542,489"",""-5,921,868"",Municipality,"
"996,San Miguel del Arroyo,1,,""41,442,852"",""-4,460,905"",Municipality,"
"997,San Pedro de la Due?as,1,,""42,332,113"",""-5,050,198"",Village,"
"998,San Roque,1,,""36,211,514"",""-5,384,508"",Municipality,"
"999,San Torcuato,1,,""42,482,596"",""-2,889,519"",Village,"
"1000,San Vicente de la Barquera,1,,""4,338,829"",""-4,396,960"",Municipality,"
"1001,Sanchotello,1,,""40,438,144"",""-5,753,839"",Municipality,"
"1002,Sanctiespiritu,1,,""36,697,789"",""-4,472,715"",District,"
"1003,Sando,,,""40,967,514"",""-6,111,343"",Municipality,"
"1004,Sanjuanejo,1,,""40,570,209"",""-6,491,124"",Locality,"
1005,Santa Mar?a,1,,,,,
"1006,Santiba?ez de Valcorba,1,,""41,570,503"",""-4,449,326"",Municipality,"
"1007,Sard?n de Duero,1,,""40,606,983"",""-5,418,284"",Municipality,"
"1008,Sardon,1,,""41,606,983"",""-4,418,284"",Municipality,"
"1009,Sasam?n,1,,""42,417,587"",""-4,042,355"",Municipality,"
1010,Sazad?n,,,,,,
"1011,Sevilla,1,,""37,390,252"",""-5,983,041"",City,"
"1012,Sierra de Filabres,1,,""37,223,353"",""-2,546,283"",Mountain Range,"
"1013,Sierra de Gata,1,,""40,192,970"",""-6,656,220"",,"
"1014,Sierra Mar?a,1,,""37,728,015"",""-2,109,572"",Natural Park,"
"1015,Silves,,,""37,222,531"",""-8,436,332"",Municipality,"
"1016,Slivenec,1,,""50,019,538"",""14,351,615"",District,"
"1017,Sorihuela,1,,""40,443,698"",""-5,678,323"",Municipality,"
"1018,Soto de la Marina,1,,""43,465,619"",""-3,894,688"",Locality,"
"1019,Sotoserranao,1,,""40,435,342"",""-6,033,100"",Municipality,"
1020,Sta Engracia,1,,,,,
1021,Sta. Maria,1,,,,,
"1022,Stratov,1,,""50,201,433"",""14,906,566"",Village,"
1023,Sut?w pow. Milicz,1,,,,,
"1024,T?bara,1,,""40,824,365"",""-6,960,192"",Municipality,"
"1025,Tabara(Sazad?n),1,,""41,824,365"",""-5,960,192"",Municipality,"
"1026,Tafira,1,,""28,051,631"",""-15,464,902"",District,"
"1027,Tafira Alta,1,,""28,051,849"",""-15,467,783"",District,"
1028,Tafisa,1,,,,,
"1029,Talayuela,1,,""39,986,719"",""-5,609,105"",Municipality,"
"1030,taller en Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
1031,taller,,,,,,
"1032,Tapia Casariego,1,,""43,570,431"",""-6,944,916"",Municipality,"
1033,Tar I,1,,,,,
"1034,Tehran,,,""35,697,326"",""51,366,949"",City,"
"1035,Tejares,1,,""40,954,125"",""-5,694,143"",Barrio,"
"1036,Telde,1,,""27,996,446"",""-15,415,452"",Town,"
1037,Termini,1,,,,,
"1038,Terrassa,1,,""41,560,365"",""2,016,619"",City,"
"1039,Tibi,1,,""38,532,727"",-0.576269,Municipality,"
"1040,Tierra de Campos (Cuenca-Tamariz),1,,""41,057,281"",""-5,902,381"",Natural Park,"
"1041,Tierra de Campos(Cuenca-Tamariz),1,,""42,057,281"",""-4,902,381"",Natural Park,"
"1042,Tiro S.Isidro,1,,""41,782,582"",-0.827607,Site,"
1043,Tk-Afri,,,,,,
1044,Tk-Alanya,1,,,,,
1045,Tk-Hakkar,,,,,,
"1046,Tornillos Gualay,,,""37,850,065"",""-2,923,633"",Natural Park,"
"1047,Torre de Pe?afiel,1,,""41,536,438"",""-4,088,433"",Municipality,"
"1048,Torrecilla de los Angeles,1,,""40,248,926"",""-6,415,767"",Municipality,"
"1049,Torrej?n el Rubio,1,,""39,770,842"",""-6,012,958"",Municipality,"
"1050,Torrelavega,1,,""43,346,071"",""-4,049,856"",Municipality,"
"1051,Tossa de Mar,1,,""41,741,699"",""2,918,677"",Municipality,"
"1052,Trabazos,1,,""41,746,094"",""-6,492,824"",Municipality,"
"1053,traspinedo,1,,""41,587,384"",""-4,476,007"",Municipality,"
"1054,Traspinedo(casa R. L?pez),1,,""41,590,209"",""-4,477,724"",Site,"
"1055,Trebinje,,,""42,720,381"",""18,344,505"",Municipality,"
"1056,V?lez Benaudalla,1,,""36,833,692"",""-3,514,983"",Municipality,"
"1057,V. Chuchle,1,,""50,013,949"",""14,344,553"",District,"
"1058,Vadocondes,1,,""41,639,197"",""-3,572,774"",Municipality,"
"1059,Val de San Lorenzo,1,,""42,417,776"",""-6,122,741"",Municipality,"
"1060,Val de Santa Mar?a,1,,""41,965,591"",""-6,211,724"",Locality,"
"1061,Val de Santa Mar?a y Viana del Bollo,1,,""42,181,544"",""-7,110,362"",Municipality,"
"1062,Val de Sta. Maria,1,,""41,965,591"",""-6,211,724"",Locality,"
"1063,Valdeande,1,,""41,832,972"",""-3,528,831"",Municipality,"
"1064,Valdearcos,1,,""42,459,095"",""-5,387,657"",Municipality,"
"1065,Valdefuentes de S.C.,1,,""39,275,935"",""-6,123,769"",Village,"
"1066,Valdeteja,1,,""42,928,376"",""-5,426,328"",Village,"
1067,Valencia del C.,1,,,,,
"1068,Valenzuela de Calatrava,1,,""38,852,706"",""-3,773,024"",Municipality,"
"1069,Valle de Cerrato,1,,""41,879,791"",""-4,362,262"",Municipality,"
"1070,Valle Ordesa,1,,""42,651,668"",-0.007672,National Park,"
"1071,Vallelado,1,,""41,405,798"",""-4,425,881"",Municipality,"
"1072,Vallespinoso de Aguilar,1,,""42,774,451"",""-4,365,691"",Locality,"
"1073,Valoria de alcor,1,,""41,899,214"",""-4,803,085"",Locality,"
"1074,Valsain,1,,""40,878,311"",""-4,028,305"",Locality,"
1075,Valverd?n,1,Valverdin or Valverdon?,,,,
"1076,Valverde de Legan?s,1,,""37,670,319"",""-7,979,958"",Municipality,"
"1077,Valverde de Legan?s,1,,""38,670,319"",""-6,979,958"",Municipality,"
"1078,Vi?as Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
"1079,Viana del Bollo,1,,""42,182,117"",""-7,110,448"",Municipality,"
1080,Vidova/Plesivec,1,,,,,
"1081,Viella,1,,""42,698,460"",0.782787,,"
"1082,Villacast?n,1,,""40,778,828"",""-4,413,939"",Municipality,"
"1083,Villadiegua de la Ribera,1,,""41,535,836"",""-6,182,503"",Municipality,"
"1084,Villadiezma,1,,""42,395,394"",""-4,409,596"",Hamlet,"
"1085,Villafranca,1,,""42,278,835"",""-1,745,788"",Town,"
"1086,Villaharta,1,,""38,139,718"",""-4,902,666"",Town,"
"1087,Villajimena,1,,""42,085,038"",""-4,433,817"",Locality,"
"1088,Villajimeno,1,,""42,085,038"",""-4,433,817"",Locality,"
"1089,Villamar,1,,""38,547,753"",-0.076282,Municipality,"
"1090,Villambroz,1,,""42,410,952"",""-4,824,644"",Locality,"
"1091,Villamor,1,,""41,252,419"",""-5,574,267"",Municipality,"
"1092,Villamor Escuderos,1,,""41,252,419"",""-5,574,267"",Municipality,"
"1093,Villanu?o de Valdavia,1,,""42,507,603"",""-4,518,357"",Municipality,"
"1094,Villanubla,1,,""40,701,217"",""-4,840,117"",Municipality,"
1095,Villanueva de herrera,1,,,,,
"1096,""Villanueva de los Castillejos""""La Gozala"""""",1,,""37,480,632"",""-719,396"",Finca,"
"1097,Villanueva del R?o,1,,""37,651,796"",""-5,712,149"",Municipality,"
"1098,Villardiegua de la Ribera,1,,""41,535,675"",""-6,182,782"",Municipality,"
"1099,Villarino de los Aires,1,,""41,267,512"",""-6,468,417"",Municipality,"
"1100,Villarroya de la Sierra,1,,""41,464,539"",""-1,784,524"",Municipality,"
"1101,Villavente,1,,""42,617,644"",""-5,507,025"",Locality,"
"1102,Villavieja del Cerro,1,,""41,533,053"",""-5,037,045"",Locality,"
1103,Villotillo,1,,,,,
"1104,Vilviestre del Pinar,1,,""41,951,314"",""-3,077,055"",Municipality,"
"1105,Walding,1,,""48,351,521"",""14,159,729"",Municipality,"
1106,Weiden am See,,,,,,
1107,Wien,,,,,,
"1108,Wien: Albern,1,,""48,147,133"",""16,512,407"",District,"
1109,Zadar,,,,,,
1110,Zafron,1,,,,,
"1111,Zarza de Mot?nchez,1,,""39,257,693"",""-6,032,375"",Municipality,"
"1112,Zarza la Mayor,1,,""39,877,315"",""-6,861,818"",Municipality,"
