"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..GPS;.~10km)","Year","month","day","Start.date","End.Date","Collector","Determiner","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data","Notes.and.queries"
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,16,NA,NA,"Vicente Martínez López","Carlos Ruiz",1,0,1,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Colletes","nasutus",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,16,NA,NA,"Diego Cejas Acuña","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,16,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,1,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Fuente Librilla"," 37.924566°"," -1.471160°","~100 metres",2017,5,16,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,1,0,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Andrena","nigroaenea",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Vicente Martínez López","Carlos Ruiz",1,0,1,0,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Vicente Martínez López","Carlos Ruiz",1,0,1,0,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,1,0,NA,"Thymus zygis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Thymus hyemalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Pilar de la Rúa Tarín","Carlos Ruiz",1,0,1,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Vicente Martínez López","Carlos Ruiz",1,0,1,0,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,1,0,NA,"Anacyclus clavatus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","El Berro"," 37.899793°"," -1.476075°","~100 metres",2017,5,16,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",1,0,1,0,NA,"Dorycnium pentaphyllum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Andrena","nitida",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Eryngium campestre",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sedum sediforme",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hoplitis","perezi",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Convolvulus althaeoides",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","pauperatum",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Anacyclus clavatus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmea",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Echium creticum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Cerceris","sabulosa",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmea",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Echium creticum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Echium creticum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Anacyclus clavatus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Ceratina","cyanea",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Centaurium quadrifolium",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hoplitis","perezi",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Echium creticum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Centaurium quadrifolium",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Anacyclus clavatus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Ceratina","cyanea",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Anacyclus clavatus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmea",NA,"Spain","Región de Murcia","Totana"," 37.798522°"," -1.530658°","~100 metres",2017,5,24,NA,NA,"Andrés García Reina","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sedum sediforme",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Reichardia tingitana ",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Reichardia tingitana ",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Reichardia tingitana ",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Andrés García Reina","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sonchus tenerrimus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Phalaris sp.",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Phalaris sp.",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Pallenis spinosa",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmea",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,1,0,0,NA,"Anacyclus clavatus",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmea",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","interruptum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Moricandia arvensis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmella",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Moricandia arvensis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmea",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Hoplitis","adunca",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Echium creticum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Pallenis spinosa",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Moricandia arvensis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Lasioglossum","malachurum",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Ana Isabel Asensio Pérez","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Moricandia arvensis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Seladonia","gemmea",NA,"Spain","Región de Murcia","Totana"," 37.768119°"," -1.520667°","~100 metres",2017,5,24,NA,NA,"Andrés García Reina","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Carduus sp",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Vicente Martínez López","Carlos Ruiz",0,0,0,1,NA,NA,NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Juli Rodríguez García","Carlos Ruiz",0,0,0,1,NA,"Rosmarinus officinalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Vicente Martínez López","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Anthidiellum","breviusculum",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Diego Cejas Acuña","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Juli Rodríguez García","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Alhama de Murcia"," 37.845003°"," -1.473255°","~100 metres",2017,5,24,NA,NA,"Juli Rodríguez García","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,5,24,NA,NA,"Juli Rodríguez García","Carlos Ruiz",0,0,0,1,NA,"Rosmarinus officinalis",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Megachile","deceptoria",NA,"Spain","Región de Murcia","Totana"," 37.818793°"," -1.494868°","~100 metres",2017,5,24,NA,NA,"Vicente Martínez López","Concepción Ornosa, Carlos Ruiz y DNA barcoding",1,0,0,0,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,24,NA,NA,"Carlos Ruiz","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Teucrium capitatum",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
"Apis","mellifera",NA,"Spain","Región de Murcia","Totana"," 37.790566°"," -1.505581°","~100 metres",2017,5,24,NA,NA,"Irene Muñoz Gabaldon","Carlos Ruiz",0,0,0,1,NA,"Sideritis murgetana",NA,"Vicente Martínez-López","This samples were collected with a project to young researchers from the AEET ",NA
