"Genus","Species","Subspecies","Country","Province","Locality","Latitude","Longitude","Coordinate.precision.(e.g..Collection.place.within.<XX.radius.of.the.provided.coordinate..For.example:.<10m;.<100m;.<1km;.<10km)","Year","Month","day","Start.date","End.Date","Collector","Determined.by","Female","Male","Worker","Not.specified","Reference.(doi)","Flowers.visited","Collection.Location_ID","Authors.to.give.credit","Any.other.additional.data.(Habitat.type)","Notes.and.queries"
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7540047928239,-27.1667149737436,"<3km",2014,9,22,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11588","Hedychium gardneranum ","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7540047928239,-27.1667149737436,"<3km",2014,9,22,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11589","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.6798853971758,-27.2826605615077,"<3km",2013,7,1,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11590","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.6798853971758,-27.2826605615077,"<3km",2014,8,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11591","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7735812156323,-27.2933905976521,"<3km",2014,9,26,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11592","Prunella vulgaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7306579115955,-27.0907280512411,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,6,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11593","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.6987551572281,-27.3045844517711,"<3km",2013,7,1,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11594","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.6987551572281,-27.3045844517711,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11595","Prunella vulgaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.6987551572281,-27.3045844517711,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11596","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7871241452903,-27.2830835029191,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11597","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7540160051365,-27.1586589158155,"<3km",2014,9,22,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11598","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7540160051365,-27.1586589158155,"<3km",2014,9,22,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11599","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.692729775386,-27.1631229992195,"<3km",2014,10,1,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11600","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7079575926689,-27.219513964421,"<3km",2013,7,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,5,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11601","Hypericum foliosum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7079575926689,-27.219513964421,"<3km",2014,8,14,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11602","Hypericum foliosum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7401688570426,-27.3197186572761,"<3km",2013,7,12,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11603","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7401688570426,-27.3197186572761,"<3km",2013,7,12,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11604","Vaccinium cylindraceum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7401688570426,-27.3197186572761,"<3km",2014,8,19,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11605","Calluna vulgaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7401688570426,-27.3197186572761,"<3km",2014,8,19,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11606","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7491581559096,-27.3278142640829,"<3km",2014,8,20,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11607","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7683529035622,-27.2104901263621,"<3km",2013,9,20,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11608","Persicaria capitata","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7683529035622,-27.2104901263621,"<3km",2014,8,21,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11609","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7683529035622,-27.2104901263621,"<3km",2014,8,21,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11610","Persicaria capitata","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7368181876555,-27.2069457600747,"<3km",2014,8,11,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11611","Prunella vulgaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7368181876555,-27.2069457600747,"<3km",2014,8,11,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11612","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7438457763217,-27.2921181741009,"<3km",2013,9,18,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11613","Calluna vulgaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7653190496195,-27.3486070512298,"<3km",2013,7,30,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11614","Persicaria capitata","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7653190496195,-27.3486070512298,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11615","Persicaria capitata","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7242644626345,-27.167796237428,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11616","Rubus hochstetterorum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7441911396627,-27.0677309304248,"<3km",2013,7,4,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11617","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7441911396627,-27.0677309304248,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11618","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7340980205267,-27.2161423012284,"<3km",2014,8,13,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11619","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.6485959852801,-27.1446359876539,"<3km",2013,7,19,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11620","Rubus hochstetterorum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.6485959852801,-27.1446359876539,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11621","Rubus hochstetterorum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.6485959852801,-27.1446359876539,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11622","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7223953468395,-27.2092048779179,"<3km",2014,8,13,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11623","Scutellaria minor","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7171178805993,-27.1160170426452,"<3km",2013,7,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11624","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7171178805993,-27.1160170426452,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11625","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7068505557317,-27.3103693443669,"<3km",2013,7,1,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11626","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7220837963925,-27.3414947756166,"<3km",2014,9,17,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11627","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.7220837963925,-27.3414947756166,"<3km",2014,9,17,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11628","Prunella vulgaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Bombus","Bombus ruderatus",NA,"Portugal","Azores","Terceira Island",38.753808508571,-27.2714432277762,"<3km",2014,10,3,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11629","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Semi-natural pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7816284354598,-27.3176010854201,"<3km",2013,7,16,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11630","Lotus pedunculatus","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7816284354598,-27.3176010854201,"<3km",2013,7,16,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,13,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11631","Persicaria capitata","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7816284354598,-27.3176010854201,"<3km",2014,9,17,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11632","Hedychium gardneranum ","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7816284354598,-27.3176010854201,"<3km",2014,9,17,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11633","Osteospermum ecklonis","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.6754674477609,-27.2435564923329,"<3km",2014,8,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11634","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7494784316933,-27.1805139998975,"<3km",2013,7,23,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11635","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.6979544853995,-27.2631822049857,"<3km",2014,8,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11636","Digitalis purpurea","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.6979544853995,-27.2631822049857,"<3km",2014,8,5,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11637","Erigeron karvinskianus","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Exotic forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.6711610073021,-27.1124942080251,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11638","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.6711610073021,-27.1124942080251,"<3km",2014,9,24,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11639","Rubus ulmifolius","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7735812156323,-27.2933905976521,"<3km",2014,9,26,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11640","Trifolium repens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7871241452903,-27.2830835029191,"<3km",2013,7,16,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11641","Hypochaeris radicata ","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7871241452903,-27.2830835029191,"<3km",2013,7,16,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11642","Mentha suaveolens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7871241452903,-27.2830835029191,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,3,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11643","Mentha suaveolens","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Intensively managed pasture",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7566439061437,-27.2070029985767,"<3km",2013,9,20,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11644","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7683529035622,-27.2104901263621,"<3km",2013,9,20,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11645","Crepis capillaris","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Natural forest",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7653190496195,-27.3486070512298,"<3km",2013,7,30,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11646","Hydrangea macrophylla","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7653190496195,-27.3486070512298,"<3km",2013,7,30,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11647","Hypericum foliosum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7653190496195,-27.3486070512298,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,4,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11648","Hydrangea macrophylla","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7223332763102,-27.2414147728296,"<3km",2014,10,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11649","Potentilla erecta","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7242644626345,-27.167796237428,"<3km",2014,9,25,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11650","Rubus hochstetterorum","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7554466993089,-27.3347483603144,"<3km",2013,9,20,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,1,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11651","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
"Lasioglossum","Lasioglossum morio",NA,"Portugal","Azores","Terceira Island",38.7554466993089,-27.3347483603144,"<3km",2014,9,2,2013-06-27,2014-10-03,"Ana Picanço","Ana Picanço/Paulo A. V. Borges",NA,NA,NA,2,"DOI:10.1111/icad.12216; DOI:10.3897/natureconservation.18.11652","Tolpis azorica","CE3C/IBBC/GBA","Ana Picanço; Paulo A. V.Borges","Naturalized vegetation",NA
